Time,Qin,h1,h2
70.4,0.7670243647101306,0.7498464458652103,0.7497983061133409
70.60000000000001,0.7670293843729385,0.749849564746852,0.7497995371471746
70.8,0.7670342506968649,0.7498530260848868,0.7498008164553579
71.0,0.7670389452872217,0.749856797031466,0.7498021515604032
71.2,0.767043451731798,0.7498608445793311,0.7498035489524278
71.4,0.7670477555913034,0.7498651357682071,0.7498050141114827
71.60000000000001,0.7670518443785995,0.7498696378796826,0.749806551534589
71.8,0.767055707527453,0.7498743186200425,0.7498081647670682
72.0,0.7670593363515649,0.7498791462906234,0.7498098564377482
72.2,0.7670627239946486,0.7498840899453582,0.7498116282976246
72.4,0.7670658653723393,0.7498891195352693,0.7498134812615639
72.60000000000001,0.7670687571067243,0.7498942060397631,0.7498154154526344
72.8,0.767071397454283,0.7498993215846618,0.7498174302486615
73.0,0.7670737862280265,0.7499044395469938,0.7498195243306098
73.2,0.7670759247146086,0.7499095346466391,0.7498216957324076
73.4,0.7670778155871814,0.7499145830249998,0.7498239418918398
73.60000000000001,0.7670794628147369,0.7499195623109346,0.7498262597021502
73.8,0.7670808715686711,0.7499244516742566,0.74982864556401
74.0,0.767082048127271,0.7499292318671532,0.7498310954375229
74.2,0.7670829997788079,0.7499338852539391,0.7498336048939603
74.4,0.7670837347238887,0.7499383958295979,0.7498361691669313
74.60000000000001,0.7670842619776828,0.7499427492276135,0.7498387832027181
74.8,0.7670845912726139,0.7499469327176256,0.7498414417095238
75.0,0.7670847329620706,0.7499509351934757,0.7498441392053987
75.2,0.7670846979256492,0.7499547471522381,0.7498468700646351
75.4,0.7670844974764112,0.749958360664849,0.7498496285624383
75.60000000000001,0.767084143270595,0.7499617693389652,0.7498524089177032
75.8,0.7670836472201848,0.7499649682746944,0.7498552053337472
76.0,0.7670830214087021,0.7499679540138486,0.7498580120368676
76.2,0.7670822780105432,0.7499707244833724,0.7498608233126164
76.4,0.7670814292141503,0.749973278933599,0.7498636335396986
76.60000000000001,0.7670804871492634,0.749975617871982,0.7498664372214265
76.80000000000001,0.7670794638184631,0.7499777429929418,0.7498692290146731
77.0,0.76707837103318,0.749979657104455,0.7498720037562924
77.2,0.7670772203543045,0.7499813640519979,0.7498747564869861
77.4,0.7670760230375038,0.7499828686404415,0.749877482472616
77.60000000000001,0.7670747899833121,0.7499841765544729,0.7498801772229734
77.80000000000001,0.7670735316920333,0.7499852942780941,0.7498828365080348
78.0,0.767072258223461,0.7499862290137281,0.749885456371743
78.2,0.767070979161396,0.7499869886014341,0.749888033143368
78.4,0.7670697035829082,0.7499875814387044,0.7498905634465125
78.60000000000001,0.7670684400322715,0.7499880164012892,0.7498930442058351
78.80000000000001,0.7670671964994703,0.7499883027654634,0.7498954726515794
79.0,0.7670659804031581,0.7499884501321181,0.7498978463219984
79.2,0.7670647985779281,0.7499884683530305,0.7499001630637775
79.4,0.7670636572657374,0.7499883674596296,0.7499024210305606
79.60000000000001,0.767062562111309,0.7499881575945477,0.7499046186796942
79.80000000000001,0.7670615181613247,0.7499878489462114,0.7499067547673034
80.0,0.7670605298672095,0.7499874516866966,0.7499088283418227
80.2,0.7670596010912901,0.7499869759130396,0.7499108387361031
80.4,0.7670587351161168,0.7499864315921656,0.7499127855582203
80.60000000000001,0.7670579346567129,0.7499858285095636,0.7499146686811106
80.80000000000001,0.7670572018755281,0.749985176221813,0.7499164882311592
81.0,0.7670565383998538,0.7499844840130315,0.7499182445758669
81.2,0.7670559453414681,0.749983760855292,0.7499199383107181
81.4,0.7670554233182704,0.7499830153730279,0.7499215702453735
81.60000000000001,0.767054972477671,0.749982255811423,0.7499231413893048
81.80000000000001,0.7670545925214987,0.7499814900087555,0.7499246529369894
82.0,0.767054282732201,0.7499807253726478,0.7499261062527758
82.2,0.7670540420001066,0.7499799688601511,0.7499275028555292
82.4,0.7670538688515337,0.7499792269615738,0.7499288444031604
82.60000000000001,0.7670537614775298,0.749978505687949,0.7499301326771365
82.80000000000001,0.7670537177630391,0.7499778105620161,0.7499313695670673
83.0,0.7670537353163004,0.7499771466125806,0.7499325570554558
83.2,0.7670538114982898,0.7499765183721029,0.7499336972026932
83.4,0.7670539434520292,0.7499759298773532,0.7499347921323768
83.60000000000001,0.7670541281315957,0.7499753846729659,0.7499358440170195
83.80000000000001,0.7670543623306739,0.7499748858177115,0.7499368550642159
84.0,0.7670546427105088,0.7499744358933046,0.7499378275033224
84.2,0.7670549658271244,0.7499740370155553,0.7499387635727023
84.4,0.7670553281576858,0.7499736908476736,0.7499396655075833
